Training Record ID,Routeway,Days On Programme,Age at Induction,Actual Learner Type,Maths GCSE Grade,English GCSE Grade,Company Size,Industry,Appr Opp Concern,Apprentice Salary,Ethnicity,Gender,LLDD Health Prob
33443,IT,369,23,WFD,N/A,N/A,250-499,Jobs & Education,DC 11/03/22 - BB/PH signed off wage below 12k as it's a trust,"8,295",34,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33204,DA,389,19,New Apprentice,7,5,50-249,Jobs & Education,,"8,273",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32574,IT,393,23,New Apprentice,C,C,50-249,Jobs & Education,,"8,200",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32573,IT,393,18,Straight Sign Up,4,4,50-249,Jobs & Education,,"8,200",31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32290,SWD,369,27,WFD,C,C,,Business & Industrial,,437,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
31812,IT,521,34,WFD,N/A,N/A,500-999,Jobs & Education,,413,31,F,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
32615,IT,743,27,New Apprentice,C,B,Oct-49,Internet & Telecom,,379,31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
34124,DM,558,19,New Apprentice,N/A,N/A,50-249,Beauty & Fitness,,365,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33698,IT,477,27,Straight Sign Up,C,C,Oct-49,Internet & Telecom,,355,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32528,IT,418,20,New Apprentice,5,5,Oct-49,Jobs & Education,,352,40,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
31815,IT,540,38,WFD,C,C,"1,000+",Health,,350,39,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
34507,DA,489,36,New Apprentice,N/A,C,500-999,Shopping,,346,43,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33886,SWD,370,30,New Apprentice,A,A*,Oct-49,Computers & Electronics,,346,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32473,IT,471,21,New Apprentice,5,5,500-999,Business & Industrial,,346,34,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32392,SWD,367,31,New Apprentice,C,N/A,500-999,Shopping,,336,34,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32598,IT,386,19,New Apprentice,6,5,Oct-49,Internet & Telecom,,334,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32440,IT,407,24,Straight Sign Up,D,B,"1,000+",Business & Industrial,,334,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32191,DA,389,20,New Apprentice,7,8,Oct-49,Computers & Electronics,,333,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32442,IT,429,26,New Apprentice,C,D,500-999,Jobs & Education,,329.67,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32718,DA,458,49,New Apprentice,N/A,N/A,"1,000+",Business & Industrial,,326,34,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32672,DM,367,27,New Apprentice,C,A*,"1,000+",Business & Industrial,,326,42,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32489,IT,442,20,New Apprentice,5,5,Oct-49,Computers & Electronics,,320,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32314,DM,377,18,New Apprentice,4,7,50-249,Home & Garden,,299,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32830,SWD,366,19,New Apprentice,6,6,Oct-49,Business & Industrial,,288,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32596,IT,373,20,New Apprentice,4,6,50-249,Business & Industrial,,288,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32395,DA,455,25,New Apprentice,A,C,Oct-49,Arts & Entertainment,,288,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32208,SWD,519,21,New Apprentice,C,B,Oct-49,Health,,288,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32016,DM,449,23,New Apprentice,C,C,Oct-49,Business & Industrial,,288,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
31871,DA,458,23,New Apprentice,A,B,Oct-49,Business & Industrial,,288,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
31688,DM,485,21,New Apprentice,N/A,N/A,50-249,Health,,288,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32521,IT,469,19,New Apprentice,4,5,250-499,Jobs & Education,,281,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
33208,IT,607,20,New Apprentice,N/A,N/A,250-499,Computers & Electronics,,278,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32592,SWD,367,24,New Apprentice,B,C,250-499,Business & Industrial,,278,31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
32492,IT,383,18,New Apprentice,4,3,"1,000+",Business & Industrial,,278,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32520,IT,366,18,New Apprentice,5,5,"1,000+",Business & Industrial,,269,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32519,IT,369,23,New Apprentice,B,B,"1,000+",Business & Industrial,,269,31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
32194,DA,437,21,New Apprentice,5,5,"1,000+",Computers & Electronics,,269,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
31690,DM,497,31,New Apprentice,N/A,N/A,50-249,Jobs & Education,,269,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32189,DA,444,20,New Apprentice,6,6,Oct-49,Business & Industrial,,262,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32358,IT,392,19,New Apprentice,8,7,250-499,Computers & Electronics,,260,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32487,IT,761,18,New Apprentice,5,6,Oct-49,Jobs & Education,,259,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32564,DA,557,32,New Apprentice,N/A,N/A,50-249,Business & Industrial,,250,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32491,IT,383,17,New Apprentice,4,4,500-999,Sports,,250,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32399,DM,372,23,New Apprentice,A,A,250-499,Business & Industrial,,250,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32142,IT,457,20,New Apprentice,7,4,50-249,Business & Industrial,,250,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32474,IT,468,22,New Apprentice,3,C,250-499,Science,,246,31,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
32438,IT,420,20,New Apprentice,8,6,Oct-49,Internet & Telecom,,246,42,M,1 Learner considers himself or herself to have a learning difficulty and/or disability and/or health problem
32561,DA,476,18,New Apprentice,5,6,50-249,Computers & Electronics,,245,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32461,SWD,366,23,New Apprentice,B,A,50-249,Business & Industrial,,243,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32445,SWD,366,17,Straight Sign Up,8,8,Oct-49,Computers & Electronics,"LN-26.10.22
LN original concerns over testing and deploying on her own- confirmed by KYJ

Wage is 12k signed off by GA",243,42,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32386,SWD,366,23,New Apprentice,C,C,01-Sep,Jobs & Education,,243,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32229,DM,376,22,New Apprentice,B,B,01-Sep,Home & Garden,,243,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32436,IT,393,20,New Apprentice,6,5,500-999,Jobs & Education,,242.72,31,F,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32571,IT,367,22,New Apprentice,A*,B,50-249,Jobs & Education,,242,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32470,IT,383,19,New Apprentice,5,5,50-249,Jobs & Education,,240,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
31869,DA,513,29,New Apprentice,A,B,Oct-49,Jobs & Education,,240,31,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
32288,SWD,376,24,New Apprentice,C,C,50-249,Business & Industrial,,234,37,M,2 Learner does not consider himself or herself to have a learning difficulty and/or disability and/or health problem
